threshold_label,tau,omitted_family,n_bases,flag_rate,aivr_class,aivr_pairwise
interval_60_61,0.24734289668891613,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_60_61,0.24734289668891613,F4_EMAIL,18,0.6666666666666666,0.6666666666666666,0.4074074074074074
breakpoint_61,0.25068164212486677,F1_CALENDAR,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
breakpoint_61,0.25068164212486677,F2_SLACK,18,0.5277777777777778,1.0,0.6296296296296297
breakpoint_61,0.25068164212486677,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_61,0.25068164212486677,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.4166666666666667
interval_61_62,0.2625256562118964,F1_CALENDAR,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
interval_61_62,0.2625256562118964,F2_SLACK,18,0.5277777777777778,1.0,0.6296296296296297
interval_61_62,0.2625256562118964,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_61_62,0.2625256562118964,F4_EMAIL,18,0.6805555555555556,0.6666666666666666,0.4166666666666667
breakpoint_62,0.27436967029892606,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.39814814814814814
breakpoint_62,0.27436967029892606,F2_SLACK,18,0.5416666666666666,1.0,0.6203703703703703
breakpoint_62,0.27436967029892606,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_62,0.27436967029892606,F4_EMAIL,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
interval_62_63,0.2772972359175434,F1_CALENDAR,18,0.7083333333333334,0.6666666666666666,0.39814814814814814
interval_62_63,0.2772972359175434,F2_SLACK,18,0.5416666666666666,1.0,0.6203703703703703
interval_62_63,0.2772972359175434,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
interval_62_63,0.2772972359175434,F4_EMAIL,18,0.6944444444444444,0.6666666666666666,0.4074074074074074
breakpoint_63,0.28022480153616075,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
breakpoint_63,0.28022480153616075,F2_SLACK,18,0.5555555555555556,1.0,0.6296296296296297
breakpoint_63,0.28022480153616075,F3_BANKING,18,0.6805555555555556,0.6666666666666666,0.4351851851851852
breakpoint_63,0.28022480153616075,F4_EMAIL,18,0.7083333333333334,0.6666666666666666,0.4166666666666667
interval_63_64,0.28099074196531626,F1_CALENDAR,18,0.7222222222222222,0.6666666666666666,0.4074074074074074
interval_63_64,0.28099074196531626,F2_SLACK,18,0.5555555555555556,1.0,0.6296296296296297
